1,2878.5
2,2877.6
3,2877.7
4,2876.8
5,2876.9
6,2876.3
7,2875.1
8,2876.4
9,2874.3
10,2875.5
11,2876.1
12,2876
13,2878.4
14,2873.7
15,2874.9
16,2876.5
17,2877.4
18,2876.2
19,2877.6
20,2876.2
21,2876.4
22,2875.1
23,2875.2
24,2876
25,2876.7
26,2878
27,2877.9
28,2882.1
29,2893.9
30,2905.1
31,2924.7
32,2941.6
33,2950.3
34,2951.1
35,2940.8
36,2925.9
37,2915.5
38,2914
39,2916.5
40,2916
41,2920
42,2919.5
43,2918
44,2922.6
45,2930.3
46,2938.1
47,2958.6
48,3011.1
49,3533.2
50,5596.8
51,9098.1
52,14668.4
53,21153.8
54,25809.9
55,27278.4
56,25592.3
57,20618.6
58,14044.2
59,9490.3
60,6865.2
61,5405.9
62,4493
63,3844.3
64,3392.7
65,3139.9
66,3021.7
67,2969.5
68,2936.6
69,2917.7
70,2906.1
71,2895.7
72,2891.3
73,2884.8
74,2883.1
75,2879.5
76,2879.9
77,2878.1
78,2875
79,2873.6
80,2874
81,2872.9
82,2872.3
83,2871.7
84,2871.5
85,2872.4
86,2871.5
87,2870.7
88,2870.7
89,2870.2
90,2868.4
91,2870.7
92,2868.6
93,2869.2
94,2869
95,2867
96,2870.9
97,2866.6
98,2866.3
99,2867.4
100,2868
101,2867.9
102,2866.3
103,2864.8
104,2864.1
105,2866.7
106,2868.5
107,2865.5
108,2867.2
109,2867.4
110,2866.2
111,2867.2
112,2865.6
113,2863.7
114,2865.1
115,2863.1
116,2864.6
117,2863.6
118,2866.9
119,2866.2
120,2864.9
121,2866.7
122,2865.7
123,2867.9
124,2868.3
125,2869.2
126,2868.7
127,2873
128,2872.1
129,2876
130,2878
131,2886.7
132,2957.7
133,3248.6
134,3768
135,4600.6
136,5554.7
137,6231.3
138,6451.5
139,6211.5
140,5499.4
141,4575.2
142,3888
143,3444.9
144,3205.4
145,3063.5
146,2966
147,2908.9
148,2878.5
149,2870.3
150,2868.9
151,2866.6
152,2864.6
153,2866.8
154,2865
155,2861.1
156,2863.6
157,2862.7
158,2863.1
159,2861.2
160,2861
161,2862.4
162,2861.6
163,2862.5
164,2865
165,2861.6
166,2861.7
167,2861.5
168,2860
169,2861.4
170,2860.1
171,2860.5
172,2861
173,2861.5
174,2859.5
175,2860.7
176,2862
177,2860.5
178,2860.5
179,2861.5
180,2859.4
181,2861.1
182,2861
183,2859.4
184,2863.9
185,2860.8
186,2860.5
187,2860.1
188,2859.3
189,2860
190,2860.9
191,2859.3
192,2860.6
193,2860.4
194,2863.5
195,2860.3
196,2859.9
197,2858.6
198,2858.5
199,2860.8
200,2859.7
201,2858.5
202,2860.3
203,2861.5
204,2859.9
205,2859.8
206,2861
207,2859.9
208,2857.2
209,2861.5
210,2860.2
211,2860.2
212,2858.5
213,2860
214,2861.1
215,2860.5
216,2858.4
217,2860.9
218,2860
219,2860.3
220,2861.7
221,2861.9
222,2859.1
223,2859.7
224,2858.7
225,2858.8
226,2859.1
227,2859.7
228,2860
229,2861
230,2859.1
231,2860
232,2861.1
233,2858.3
234,2860.8
235,2858.7
236,2858.7
237,2858.4
238,2859.8
239,2860.2
240,2860
241,2859.6
242,2858.9
243,2859.7
244,2863
245,2858.6
246,2861.4
247,2860.8
248,2860.4
249,2861
250,2860
251,2862.1
252,2862.4
253,2860.9
254,2860
255,2861.1
256,2861.1
257,2862.5
258,2859.7
259,2860.3
260,2859.6
261,2859.9
262,2860.5
263,2859.2
264,2859.7
265,2860.5
266,2860.1
267,2860.4
268,2861.1
269,2860.6
270,2859.1
271,2863
272,2859.7
273,2862.1
274,2860.4
275,2860.4
276,2860.8
277,2862.9
278,2859.7
279,2860.7
280,2860.7
281,2862.4
282,2861.5
283,2862.3
284,2860.7
285,2862.2
286,2861.7
287,2860.4
288,2861.2
289,2863.2
290,2864.9
291,2862
292,2866.3
293,2864
294,2863.5
295,2866.2
296,2863.7
297,2865.3
298,2867.5
299,2871
300,2882.8
301,2948.4
302,3124.5
303,3435.5
304,3912
305,4313.9
306,4577.4
307,4602.8
308,4415
309,4024.6
310,3667.4
311,3402.5
312,3207
313,3074.5
314,2994.8
315,2933.7
316,2894
317,2874.6
318,2867.3
319,2865.9
320,2866.7
321,2866.4
322,2866.1
323,2866.3
324,2868.4
325,2868.7
326,2869.4
327,2870.1
328,2872.7
329,2873.3
330,2883.8
331,2936.9
332,3139.1
333,3513.4
334,4149.6
335,4822.7
336,5283.5
337,5463
338,5315.7
339,4823.1
340,4267.3
341,3833.3
342,3500.5
343,3283.9
344,3122.4
345,3013.5
346,2932.6
347,2890.5
348,2873.2
349,2866.7
350,2864.9
351,2864.4
352,2864.7
353,2866.7
354,2865.4
355,2867.6
356,2867.2
357,2866.8
358,2868.8
359,2867.4
360,2865.8
361,2864
362,2863.3
363,2863.6
364,2861.2
365,2864.2
366,2860.6
367,2862
