1,698.4
2,689.4
3,675.9
4,686.9
5,683.6
6,689.3
7,689.1
8,690.4
9,689.7
10,701.2
11,709.2
12,704.2
13,724.6
14,727.8
15,725.3
16,716.8
17,702.8
18,695.8
19,719.4
20,711.8
21,712.9
22,722.7
23,723.6
24,722.9
25,715.2
26,720.2
27,707.4
28,712.8
29,725.7
30,714.4
31,711.9
32,730.2
33,703
34,714.4
35,722.2
36,712.6
37,741.1
38,719.3
39,706.2
40,707.2
41,711.7
42,707.1
43,707.6
44,716.4
45,719.2
46,726.6
47,727.2
48,729.1
49,731.2
50,729.5
51,717.9
52,718.5
53,710.5
54,712.7
55,714.1
56,713.6
57,706.3
58,723.4
59,710.9
60,715.4
61,719.7
62,718.6
63,724.5
64,741.7
65,715.1
66,722.2
67,723.5
68,729.6
69,731.2
70,729.5
71,726.6
72,732.1
73,725.2
74,734.2
75,729.9
76,725.5
77,753.4
78,736.3
79,737
80,738.4
81,742.6
82,741.6
83,744.1
84,740.2
85,751.4
86,746.2
87,751.9
88,748.3
89,754.8
90,750.8
91,754.8
92,768.9
93,761.2
94,766.3
95,784.9
96,778.9
97,768.3
98,773.8
99,763.9
100,781.5
101,763.9
102,773.8
103,776.5
104,762.9
105,757.4
106,762.2
107,764.6
108,763.4
109,759.7
110,773.2
111,772.3
112,774.6
113,766
114,764.1
115,765.3
116,768.7
117,761.3
118,766.8
119,775.3
120,773
121,771.6
122,770.7
123,773.5
124,776
125,777.5
126,773.1
127,771.9
128,778.5
129,776.8
130,789.6
131,800.1
132,820.6
133,836.5
134,856.4
135,853.3
136,831
137,804.8
138,785.6
139,785.8
140,789.5
141,799.9
142,792.5
143,791.4
144,788.1
145,788.3
146,804.7
147,791.6
148,792.5
149,808.1
150,806.1
151,802
152,806.3
153,806.5
154,808.9
155,821.3
156,802.5
157,807.5
158,806.3
159,803.5
160,817.8
161,798.3
162,799.1
163,845.8
164,807.7
165,806.3
166,819.7
167,819.5
168,823.5
169,837.8
170,858.7
171,856.5
172,853.2
173,840.3
174,843.7
175,846.8
176,841.1
177,833.5
178,828.4
179,830.3
180,828.9
181,825.2
182,834.1
183,820.6
184,825.2
185,831.9
186,832.5
187,832
188,831.4
189,834.8
190,834.3
