355.41962,144847,144946,144822,144979,144993,145041,144976,144912,145092,145036,144992,144887,145035,145037,145104,145221,144969,144970,144931,145123,144951,145109,144911,145107,145132,145173,145157,145028,145149,144962,
355.46063,145334,145458,145472,145464,145572,145490,145446,145694,145573,145579,145595,145594,145560,145614,145552,145588,145667,145542,145537,145660,145780,145619,145457,145749,145753,145717,145564,145745,145639,145585,
355.50162,145756,146021,145952,145942,145945,145830,146032,145931,146255,146177,146025,145976,146041,146024,146197,146153,146041,146179,145960,145982,145994,146070,146065,145968,146155,146067,146023,145984,145964,146185,
355.5426,146252,146463,146327,146581,146483,146632,146664,146685,146776,146614,146555,146535,146602,146580,146578,146724,146684,146501,146494,146587,146672,146491,146615,146549,146635,146652,146664,146752,146608,146634,
355.58362,146939,146936,146830,146924,146950,146950,146912,147018,146935,147058,147018,146989,147047,147155,147079,147201,147026,146896,147182,146973,147095,147002,147024,147216,147101,147160,147099,146975,147166,147144,
355.6246,147414,147585,147632,147673,147648,147770,147852,147782,147826,147858,147933,147800,147812,147752,147763,147985,147645,147842,147867,147809,147730,147694,147834,147908,147929,147736,147879,147756,147952,147833,
355.66562,147767,147892,147886,147969,148094,147837,148158,148093,148108,148144,148154,148088,148081,148087,148043,148083,147975,148049,148178,148177,148090,147991,148282,148209,148233,148094,148142,148355,148006,148157,
355.7066,148457,148703,148549,148590,148744,148515,148743,148696,148731,148524,148732,148750,148762,148767,148705,148784,148774,148817,148722,148862,148834,148867,148893,148815,148740,148813,148651,148642,148666,148762,
355.74759,148815,148833,148918,149096,149123,149128,149172,149129,149335,149098,149204,149198,149205,149116,149251,149215,149172,149334,149077,149266,149255,149008,149317,149459,149414,149201,149297,149357,149377,149220,
355.78857,149293,149517,149418,149652,149509,149558,149587,149731,149744,149707,149648,149650,149654,149476,149662,149838,149801,149823,149678,149794,149690,149714,149677,149818,149634,149711,149836,149736,149717,149900,
355.82956,149811,149976,150194,149983,150274,150134,150266,150216,150292,150169,150199,150119,150299,150136,150351,150319,150153,150257,150205,150231,150214,150372,150433,150233,150361,150219,150153,150189,150295,150252,
355.87054,150352,150540,150596,150621,150686,150577,150758,150834,150628,150813,150823,150783,150597,150763,150749,150779,150628,150984,150823,150911,150885,150971,150846,150885,150868,150812,150773,150974,150750,150981,
355.91153,150898,150979,150987,151077,151254,151297,151283,151102,151242,151173,151175,151129,151170,151141,151254,151345,151104,151257,151229,151406,151184,151404,151381,151426,151315,151257,151275,151221,151429,151186,
355.95251,151444,151627,151845,151807,151883,151816,151889,151834,151920,151965,152032,152071,151800,152004,151761,152000,151959,151843,151965,151888,152077,152011,152044,151911,152102,151932,151910,151972,152095,152039,
355.9935,152118,152167,152233,152088,152381,152224,152352,152426,152408,152402,152366,152461,152387,152380,152592,152502,152377,152438,152375,152471,152378,152411,152480,152328,152485,152576,152465,152395,152350,152344,
356.03448,152530,152669,152853,152945,152843,152804,152873,152854,152873,152818,152930,152903,152994,152987,152897,153015,153145,152948,153121,153098,152881,152949,152939,153144,153018,152867,153018,153004,153123,152977,
356.07547,153047,153389,153357,153233,153381,153363,153472,153394,153460,153343,153403,153470,153391,153314,153411,153574,153346,153279,153420,153614,153599,153484,153668,153591,153612,153598,153400,153551,153518,153590,
356.11646,153959,153991,154165,154246,154197,154159,154397,154211,154403,154192,154318,154262,154177,154234,154351,154474,154096,154281,154520,154354,154374,154370,154389,154327,154439,154288,154208,154373,154559,154277,
356.15744,154454,154543,154428,154606,154587,154595,154583,154726,154696,154723,154637,154694,154689,154594,154666,154724,154940,154725,154652,154854,154748,154763,154732,154763,154715,154896,154617,154627,154889,154764,
356.19839,154974,155020,155174,155296,155159,155216,155092,155408,155290,155363,155209,155184,155459,155108,155367,155333,155359,155333,155347,155314,155484,155485,155318,155488,155353,155257,155350,155186,155414,155247,
356.23938,155433,155479,155706,155694,155652,155563,155942,155749,155691,155686,155883,155885,155697,155774,155813,155789,155764,155740,155779,155925,155831,155687,155797,155837,155730,155756,155834,155835,155904,156074,
356.28036,156080,156284,156089,156203,156310,156273,156224,156422,156441,156723,156298,156344,156368,156346,156473,156576,156395,156581,156476,156506,156323,156348,156497,156476,156532,156414,156432,156497,156572,156440,
356.32132,156767,156853,157043,156984,156986,156969,157217,157287,157235,157211,157010,157153,157069,157119,157212,156994,157173,157121,157257,157094,157253,157229,157099,157223,157161,157112,157081,157124,157370,157266,
356.3623,157106,157316,157564,157589,157600,157530,157529,157672,157592,157555,157600,157645,157659,157378,157578,157617,157634,157730,157649,157914,157513,157554,157658,157699,157774,157575,157477,157743,157877,157639,
356.40326,158027,157960,158135,158283,158335,158183,158231,158360,158226,158271,158248,158048,158252,158353,158154,158448,158227,158326,158494,158381,158243,158464,158221,158317,158284,158455,158233,158244,158371,158127,
356.44424,158649,158689,158814,158894,158778,158683,158636,158818,158798,158883,158743,158924,158971,158830,158979,158940,158885,158903,158729,158880,158948,158928,158901,158970,158845,158906,158717,159109,158963,159024,
356.4852,159073,159227,159360,159296,159487,159262,159289,159409,159520,159330,159537,159410,159675,159415,159482,159537,159599,159284,159383,159701,159563,159563,159637,159522,159583,159610,159724,159480,159559,159587,
356.52618,159746,159626,159879,159878,159789,159796,159922,160079,160092,159885,160095,159791,159730,159921,160133,160002,159963,159880,160023,160109,160022,160007,160260,160115,160162,159874,160113,160038,160085,160153,
356.56714,160334,160612,160723,160612,160675,160590,160790,160784,160861,160803,160805,160815,160859,160663,160958,160777,160843,160931,160758,160804,160824,160800,160875,160932,160905,160940,161058,160848,160914,160930,
356.60809,160951,161133,161218,161171,161254,161133,161327,161358,161238,161362,161405,161343,161370,161203,161313,161519,161193,161253,161201,161274,161383,161164,161315,161428,161549,161353,161193,161312,161435,161216,
356.64905,161593,161633,161560,161604,161754,161578,161957,161875,161776,161968,161922,161829,161793,161782,161885,162009,161654,161842,161815,161959,161836,161744,162066,162133,161929,161941,161842,162001,161929,161886,
356.69003,162195,162534,162263,162628,162410,162439,162483,162744,162677,162527,162570,162605,162461,162482,162629,162612,162652,162569,162585,162762,162688,162283,162480,162650,162642,162673,162455,162686,162623,162619,
356.73099,162939,162814,163152,162800,162936,162990,163042,163173,163188,163220,163108,163405,162985,162857,163136,163219,163098,163211,163257,163133,163301,162914,163243,163352,163268,163168,163261,163288,163333,163187,
356.77194,163696,163685,163790,163776,163971,163810,163991,163834,163882,164038,163998,163949,164016,164055,164042,164050,163955,163941,164000,164025,163903,163895,163870,164043,164047,164235,164118,164001,163802,163880,
356.8129,164585,164575,164606,164773,164876,164755,164825,164663,164736,164873,164947,164944,164847,164836,165014,164896,164832,165057,164798,164879,164857,164831,164906,165106,164960,165125,164941,164957,165059,164988,
356.85385,164890,165110,165092,165218,165005,165101,165331,165333,165323,165398,165270,165164,165283,165082,165381,165359,165390,165161,165468,165428,165316,165412,165406,165516,165522,165286,165408,165270,165432,165249,
356.89481,165469,165825,165682,165765,165823,165787,165890,165868,166023,165879,165940,165945,165935,165874,166034,166145,165915,166027,165942,166059,166020,165818,165888,166026,166010,165876,165833,165892,165868,165857,
356.93576,166395,166319,166534,166447,166475,166451,166682,166647,166591,166571,166801,166807,166660,166773,166903,166951,166553,166650,166816,166930,166927,166805,166749,166724,166668,166745,166805,166836,166683,166985,
356.97672,166749,167056,167156,167347,167142,167179,167543,167238,167309,167313,167380,167376,167094,167496,167441,167331,167210,167489,167425,167664,167580,167504,167368,167403,167513,167481,167327,167669,167646,167438,
357.01764,167827,168027,168034,167812,168083,167955,167947,168184,168081,168436,168193,168178,168292,168055,168233,168208,168079,168059,168272,168340,168231,168264,168423,168295,168323,168250,168139,168254,168286,168239,
357.05859,168103,168231,168310,168252,168317,168457,168457,168629,168371,168508,168592,168513,168634,168509,168561,168728,168420,168616,168680,168599,168638,168610,168725,168871,168664,168667,168724,168686,168708,168709,
357.09955,168792,169096,168929,168957,169036,169176,169033,169233,169348,169239,169226,168984,169095,169223,169434,169478,169129,169338,169295,169426,169166,169345,169416,169172,169417,169317,169441,169253,169503,169427,
357.14047,169262,169405,169631,169741,169762,169700,169765,169835,169799,169836,169870,169710,169816,169647,169733,170011,169711,169906,169756,170039,169923,169875,169972,169823,169970,169950,169756,169979,169864,169848,
357.18143,169888,170081,170038,170441,170396,170180,170386,170454,170339,170475,170430,170522,170548,170524,170634,170531,170407,170308,170581,170568,170622,170590,170460,170548,170518,170429,170581,170579,170756,170557,
357.22238,170675,170898,170980,170869,171043,171160,171303,171151,171020,171428,171152,170902,171244,170997,171309,171591,171092,171251,171377,171194,171329,171205,171508,171504,171258,171267,171454,171137,171193,171472,
357.26331,171784,171652,171688,171926,171846,171850,171635,171902,171955,171808,171998,171894,171933,171755,172013,171869,171690,171870,171943,172092,172049,171940,172008,172140,172164,171896,172037,172075,172068,172000,
357.30426,172049,172277,172402,172483,172484,172422,172474,172620,172612,172845,172654,172561,172779,172543,172708,172933,172493,172750,172715,172777,172618,172592,172844,172668,172625,172837,172789,172517,172781,172801,
357.34518,173082,173218,173199,173309,173202,173221,173402,173371,173340,173329,173566,173213,173543,173317,173563,173461,173257,173435,173394,173456,173519,173431,173424,173495,173612,173396,173300,173423,173722,173464,
357.38614,173618,173729,173953,174059,173917,173955,174080,173936,174314,174004,174109,174325,174271,174096,174329,174404,173817,174110,174288,174193,174188,173944,174279,174038,174344,174172,174201,174147,174211,174422,
357.42706,174555,174767,174736,174556,174782,174708,174947,174843,174785,175023,175083,174783,174979,174703,174951,174939,174987,175053,175080,175233,175107,175040,174997,175071,174913,175177,174979,174913,175028,174940,
357.46799,175340,175323,175599,175604,175727,175655,175666,175725,175610,175667,175683,175790,175729,175530,175933,175659,175663,175742,175702,175977,175806,175764,175852,175704,175943,175893,175671,175801,175816,175800,
357.50891,176153,176397,176361,176251,176323,176294,176279,176544,176751,176516,176413,176371,176354,176397,176611,176561,176452,176498,176656,176816,176651,176555,176587,176793,176687,176537,176487,176396,176682,176747,
357.54987,176655,176923,177127,177122,176919,176945,177118,177150,177084,177062,177372,177049,176972,177088,177252,177429,177214,177016,177347,177233,177241,177119,177268,177442,177300,177169,177183,177351,177240,177160,
357.59079,177677,177709,177980,177710,177779,178059,177935,177946,178112,178134,178066,178192,178132,178030,178043,178172,177788,177987,177975,178144,178098,178083,178282,178135,178216,178295,178086,178143,178069,177960,
357.63171,178491,178739,178608,178721,178570,178827,179111,178790,179079,179048,179105,179058,179009,178874,179010,179081,179198,178996,179026,179113,178693,179037,179042,178963,178906,178927,179059,178925,178894,179020,
357.67264,179079,179312,179288,179124,179328,179403,179569,179592,179364,179374,179496,179372,179268,179459,179814,179521,179528,179694,179461,179669,179468,179546,179817,179562,179783,179406,179520,179530,179555,179605,
357.71356,179878,179929,180266,179933,180150,180120,180267,180240,180371,180387,180032,180275,180218,180159,180402,180439,180033,180152,180422,180368,180471,180026,180314,180416,180649,180244,180179,180546,180437,180606,
357.75449,181079,181012,181120,181308,181170,181153,181258,181349,181460,181185,181366,181228,181304,181073,181406,181440,181493,181265,181551,181423,181483,181271,181235,181555,181517,181511,181417,181349,181512,181511,
357.79541,181951,181803,181946,181926,182007,181892,182211,181943,181963,182010,182066,182150,182265,182003,182150,182209,181970,182216,182146,182257,182132,182049,182061,182075,182139,182240,182110,181940,181980,182260,
357.83633,182504,182687,182969,182801,183023,182716,182778,182991,182846,182784,182775,182834,182862,182942,182884,183074,183077,182857,182788,182942,182748,182886,183045,182872,183041,183121,183046,183023,183041,183048,
357.87726,183264,183541,183672,183881,183566,183758,183867,183856,183718,183920,183964,183636,183836,183713,184077,183797,183538,183814,183753,183896,183827,183866,183638,183943,183907,183950,183896,183941,183880,183705,
357.91815,184153,184469,184404,184383,184378,184488,184717,184526,184454,184541,184670,184486,184582,184580,184705,184471,184592,184574,184533,184424,184765,184563,184560,184752,184873,184675,184561,184705,184850,184766,
357.95908,185024,185147,185181,185114,185296,185336,185424,185409,185629,185341,185316,185592,185534,185296,185466,185448,185478,185456,185296,185524,185563,185492,185599,185409,185535,185581,185463,185461,185502,185501,
358,186144,185941,186036,186250,186284,186253,186173,186436,186459,186274,186347,186230,186506,186319,186420,186466,186086,186256,186393,186416,186469,186389,186260,186373,186598,186253,186538,186305,186380,186457,
358.04089,187048,186902,187280,186974,187271,187174,187275,187309,187417,187420,187393,187290,187346,187261,187352,187525,187273,187538,187373,187147,187285,187283,187405,187479,187536,187329,187400,187421,187479,187511,
358.08182,187818,187836,187897,188114,188044,187977,187901,188125,188261,188297,188327,188168,188333,187992,188212,188372,188011,188076,188193,188240,188235,188115,188203,188281,188258,188129,188341,188339,188468,188288,
358.12274,188797,188899,189012,189051,189007,188953,189040,189240,189065,188960,189097,189147,188899,189018,189313,189117,189204,189003,189055,189032,189001,189226,189298,189150,189326,189246,189297,189184,189113,188978,
358.16364,189637,189872,189704,189785,189744,189808,189994,189885,189962,189951,190186,190034,190091,189806,190246,190150,189788,189958,190201,190168,189959,190038,190083,190256,190306,190253,190016,190111,190342,190068,
358.20453,190476,190693,190440,190793,190947,190732,190812,191061,190818,190862,190813,191004,190979,190831,190943,190961,191006,190972,190860,190934,191038,190928,190982,191038,190884,191056,191057,190968,191033,190880,
358.24545,191532,191595,191753,191749,192122,191693,191669,191946,191765,191980,191756,191766,191785,191788,192071,192118,191795,191918,191865,191816,191889,191862,192126,192071,192027,192058,191798,191836,191847,191885,
358.28635,192335,192439,192510,192468,192697,192498,192605,192760,192871,192581,192791,192832,193004,192747,192750,192922,192783,192738,192604,192984,192805,192739,192924,192540,192744,192951,192753,192771,192757,192787,
358.32727,193430,193314,193300,193353,193606,193673,193588,193769,193800,193745,193664,193675,193698,193385,193835,193542,193634,193819,193794,193902,193827,193577,193629,193716,193775,193798,193483,193703,193693,193393,
358.36816,194286,194321,194359,194454,194425,194282,194554,194816,194685,194633,194639,194478,194450,194443,194763,194670,194632,194501,194673,194620,194742,194601,194821,194763,194701,194806,194714,194679,194710,194684,
358.40906,195276,195669,195530,195809,195616,195484,195630,195715,195813,195631,195721,195862,195689,195467,195756,195692,195484,195532,195672,195682,195782,195832,195672,195731,195955,195623,195545,195919,195981,195783,
358.44995,196073,196383,196398,196433,196710,196500,196645,196554,196536,196319,196799,196592,196589,196284,196377,196375,196569,196544,196647,196543,196598,196562,196618,196292,196625,196609,196612,196613,196847,196663,
358.49084,197275,197439,197452,197221,197550,197477,197545,197542,197726,197486,197516,197505,197514,197407,197525,197452,197596,197579,197752,198039,197699,197627,197510,197791,197739,197860,197589,197678,197723,197538,
358.53174,198063,198351,198465,198306,198634,198526,198812,198804,198487,198737,198684,198584,198607,198538,198686,198660,198462,198680,198682,198698,198689,198597,198595,198785,198673,198555,198506,198734,198506,198744,
358.57263,199325,199300,199444,199397,199459,199515,199547,199791,199801,199771,199725,199651,199663,199824,199669,199849,199614,199775,199857,199914,199800,199895,199806,199755,199851,199875,199819,199711,199790,200667,
358.61353,200354,200555,200691,200797,200888,200480,200699,200589,200848,200813,200945,200840,200992,200442,200706,200820,200719,200513,201005,200844,200770,200849,200629,201136,201287,200826,200918,200666,200954,200919,
358.65442,201711,201632,201484,201858,201573,201613,201819,201984,201850,202042,201561,201803,201936,201827,201889,201829,201763,201810,201857,201907,201959,202023,202241,201756,201860,201959,201952,201797,201712,201978,
358.69531,202729,202915,202958,202819,202759,203069,202657,203150,202944,202837,203111,202785,202777,202632,202795,203052,202868,202937,202835,203005,203109,203021,202730,203142,203055,202914,202861,202990,202854,203130,
358.73621,203715,203797,204042,203708,204130,203871,204020,204190,203936,203805,204221,203960,204121,203791,203999,203803,204097,204199,204139,204178,204035,203908,204179,204107,204117,204262,204030,204080,204369,203948,
358.7771,205194,205022,205294,205065,205228,205060,204898,205468,205197,205082,205123,205172,205057,205235,205401,205313,205096,205116,205089,205351,205208,205367,205269,205444,205389,205430,205008,205153,205428,205155,
358.81799,206012,206194,206261,206227,206335,206299,206595,206494,206516,206491,206615,206579,206620,206224,206655,206584,206369,206576,206387,206923,206567,206465,206436,206640,206731,206479,206345,206484,206782,206667,
358.85886,207174,207051,207261,207448,207439,207378,207404,207330,207320,207330,207692,207282,207543,207161,207578,207784,207456,207505,207522,207666,207530,207705,207604,207789,207769,207531,207595,207461,207650,207600,
358.89975,208110,208569,208513,208457,208484,208426,208640,208646,208505,208596,208475,208703,208410,208515,208711,208561,208437,208626,208939,208822,208716,208364,208603,208789,208869,208826,208613,208569,209007,208837,
358.94064,209473,209375,209805,209654,209889,209959,209721,210048,209986,209854,209826,209707,209789,209749,210092,210034,209582,209795,209823,209771,210002,209872,209696,210232,209989,210022,210114,209875,209981,210007,
358.98151,210482,210522,210860,210367,210753,211001,210810,210746,210818,210894,210831,210743,210810,210854,210892,211067,210612,210838,210824,211213,211283,210974,210670,210983,211064,211016,210867,210834,210825,210988,
359.0224,211694,211788,212028,212092,211941,211871,212003,212010,212073,212061,212080,212057,211913,212075,212143,212365,211856,211916,212034,212051,212112,212148,212204,212138,212463,212259,212149,212172,212285,212153,
359.06326,212923,213141,212892,212946,213102,212988,213223,213320,213435,213253,213373,213572,213206,212884,213557,213316,213095,213348,213402,213455,213194,213394,213460,213523,213669,213486,213098,213430,213231,213163,
359.10413,214162,214314,214409,214251,214442,214074,214304,214310,214491,214438,214610,214182,214483,214292,214418,214452,214391,214332,214778,214459,214468,214450,214591,214756,214944,214658,214362,214739,214638,214661,
359.14502,215220,215596,215781,215567,215665,215441,215734,215793,215926,215850,215735,215585,215806,215835,216026,216007,215684,215557,215964,215788,216087,215908,215870,215899,215859,215914,216057,215955,215958,215805,
359.18588,216373,216472,216622,216691,216710,216773,216827,216910,216672,216994,217179,216831,217028,216775,216996,217064,216781,216803,217017,217051,216582,216720,217149,216963,217081,216986,216926,216773,217222,216996,
359.22675,217712,217933,217800,217836,218156,218170,218027,218108,218148,218051,218058,217948,218053,217777,218082,218297,218285,218216,218033,218233,218205,217947,218183,218409,218367,218225,218314,217773,218176,218104,
359.26764,218897,218867,219243,219135,219087,219254,219442,219340,219429,219331,219332,219158,219144,219017,219520,219265,218860,219170,219203,219398,219320,219193,219518,219412,219529,219676,219319,219439,219410,219201,
359.3085,220149,219987,220297,220455,220447,220489,220717,220593,220628,220702,220659,220707,220650,220674,220776,220730,220252,220493,220546,220934,220642,220411,220591,220759,220978,220575,220364,220587,220664,220522,
359.34937,221329,221353,221748,221633,221646,221559,221817,221800,221632,221663,221755,221689,221889,221614,221807,221887,221437,221626,221590,221965,221930,221654,221761,221746,222111,222078,221803,221763,221883,221806,
359.39023,222616,223072,223090,222968,222866,223267,223047,223137,223026,223413,223100,222942,223162,222964,223216,223357,223074,223439,223172,223292,223262,223238,223285,223093,223125,223301,223119,222925,223129,223100,
359.43109,223839,224079,224170,223952,224236,224186,224600,224327,224343,224267,224399,224375,224134,224300,224128,224360,224446,224171,224503,224505,224216,224595,224496,224500,224554,224606,224458,224400,224428,224184,
359.47195,225574,225390,225514,225509,225514,225494,225583,225562,225687,225712,225565,225571,225655,225587,225745,225781,225476,225860,225788,226051,225691,225784,225628,225788,226108,225881,225464,226079,225768,225828,
359.51282,226575,226774,226988,226863,227001,226875,226895,227144,226947,227042,227055,227109,227177,226714,227139,227020,226738,226796,227162,227149,227109,227171,227343,227391,227209,227228,227061,227207,227193,226858,
359.55368,228228,227831,228412,228265,228360,228280,228362,228646,228720,228634,228499,228606,228340,228429,228344,228648,228337,228406,228653,228415,228620,228510,228508,228555,228531,228459,228320,228536,228723,228405,
359.59454,229723,229519,229630,229854,229711,229706,229897,229824,229868,230049,230132,230061,230036,229969,230106,230329,229957,230129,230088,230136,230125,229867,229997,230121,230328,230184,230159,230059,230273,229990,
359.63538,230447,230742,231110,230820,230848,230945,231312,231342,231184,231232,231389,231076,231439,230991,230901,231396,230950,231224,231108,231664,231471,231269,231262,231507,231535,231429,231243,231231,231440,231177,
359.67624,232109,232111,232426,232367,232042,232193,232427,232535,232745,232368,232531,232234,232731,232424,232868,232867,232350,232570,232659,232838,232623,232507,232605,232598,233033,232654,232344,232544,232753,232746,
359.7171,233648,233613,233755,233594,233651,233571,234086,234014,233761,233917,233860,234044,234118,233749,233937,234191,234031,233692,233919,233993,234008,233866,234135,233757,234241,233834,234004,234001,233880,233916,
359.75797,235029,235091,235221,235262,235127,235173,235437,235302,235353,235398,235442,235312,235210,235123,235397,235373,235294,235175,235365,235273,235322,235358,235470,235462,235722,235488,235206,235386,235443,235518,
359.7988,236670,236989,236847,236505,236520,236570,237050,237160,237014,237033,236651,236817,236855,236748,236665,237148,236827,236581,236850,237124,236723,236771,237107,236895,237023,236886,236891,236997,236902,236765,
359.83966,238234,238261,238258,238406,238310,238404,238419,238606,238593,238373,238469,238484,238540,238224,238588,238880,238477,238687,238442,238877,238524,238738,238391,238333,238766,238548,238539,238844,238389,238442,
359.88049,239402,239569,239543,239654,239879,239973,239947,239955,240124,239815,240305,239884,240164,240011,239781,239982,239629,239748,240133,240002,239989,239844,240135,240147,240071,239922,239831,240083,240186,240104,
359.92136,241124,241299,241011,241221,241012,241069,241300,241854,241416,241270,241247,241363,241536,241189,241500,241441,241193,241131,241360,241699,241406,241308,241225,241305,241495,241477,241226,241750,241580,241177,
359.96219,242163,242518,242613,242461,242760,242330,242885,242728,242977,242830,242790,242678,242692,242624,242873,243209,242799,243082,242809,242985,242853,242975,242953,242848,242902,242768,243076,242888,243093,242719,
360.00302,244000,244017,243979,244172,244361,244036,244136,244413,244371,244270,244162,244330,244251,244196,244435,244545,244149,244567,244234,244296,244477,244425,244471,244379,244743,244195,244569,244535,244583,244370,
360.04388,245460,245727,245738,245758,246097,245569,245923,246204,246150,246368,246111,246042,245842,245597,246076,245899,245825,245968,246055,246195,245910,246085,246187,246188,246148,246104,245754,246095,246107,246255,
360.08472,247121,246996,247416,247191,247202,247353,247469,247619,247699,247691,247149,247187,247343,247334,247384,247705,247245,247499,247509,247609,247547,247277,247643,247642,247646,247562,247381,247552,247540,247696,
360.12555,248803,248826,248676,248637,248936,249144,249044,249107,248968,249211,249071,249103,248924,248929,249220,249307,248861,249035,249059,249525,249292,248748,249272,249150,249499,249215,248935,249108,249176,249290,
